age,gender,income,credit_score,loan_amount,loan_approval
26-35,Male,37395.63468471654,725.0391680233072,6152.267648726452,1
36-45,Male,23218.610777627204,729.1679463672376,11081.821771763449,1
26-35,Male,55269.73019368804,605.2619361635832,31600.966573744525,1
36-45,Male,70455.92078474419,736.074729816064,31204.6801970333,1
26-35,Female,103755.47752944412,661.6606911462126,3572.946627947536,1
26-35,Female,19452.905730063594,690.9244422817604,7672.619263283916,1
46-60,Male,34113.61452379135,679.2345474259768,7509.1021549528905,1
26-35,Male,44785.04092511057,640.2810315647671,1762.9317993135849,1
36-45,Male,,581.1998019902159,21013.003882493696,0
26-35,Male,55685.95023969987,643.4290669156763,10971.674010129773,1
18-25,Male,56339.752990544366,728.9409293986258,12203.596357650365,1
18-25,Male,73427.07599039015,614.6819355749673,39210.38235481241,1
26-35,Male,38114.62876887618,721.4677810086516,14337.692829056314,1
46-60,Male,95518.06979818713,708.9656536494138,9465.563793683154,1
26-35,Male,74363.9247510791,626.0850082384136,21113.376940422797,1
60+,Male,,761.1040082895661,31166.450079399743,1
36-45,Female,133312.86270791182,621.5562663047435,16935.614541444498,1
26-35,Male,130379.93159059073,770.7637490090106,23187.107198004484,1
36-45,Female,95458.57641916847,684.7301585232779,11891.104519591996,1
36-45,Male,13236.343421404159,648.7307265237189,12512.880126624981,1
36-45,Male,131856.9031317544,578.9758895729877,14623.96014300231,0
26-35,Male,89087.94093306578,642.9391815891967,7313.690192430019,0
26-35,Male,163277.1461146824,633.6992389204464,8480.720658632028,1
46-60,Female,111160.71276135328,549.3362891799276,40227.4031774106,0
46-60,Male,131817.19280988036,632.5907661825867,66593.67464314317,1
46-60,Female,92904.50578604438,585.6957455922332,47751.145312844936,0
26-35,Female,117517.9773189885,696.8793415183026,4635.012220588541,0
36-45,Female,162277.29855492618,754.5024380582562,4290.3087212664495,1
26-35,Female,66721.15641150154,551.8467458963808,5153.505565613064,0
26-35,Female,27279.33481268646,786.9846182693539,14876.081795295353,1
26-35,Male,51342.26391633907,639.7159172491896,1412.3642131464173,0
36-45,Female,72763.72301050783,571.9982892049188,8341.169778301975,0
26-35,Male,62158.55834880469,710.6203824166547,41178.82435854792,1
26-35,Male,32103.457606652235,614.2836417395962,29317.827720114696,1
46-60,Male,26488.50614218644,643.4610659174805,8890.372952508356,1
26-35,Female,41333.08987094258,617.6577404630336,9445.70714649351,0
18-25,Female,89668.04826814403,584.660965450808,21031.85275623651,0
18-25,Male,131948.884166906,707.9197625921523,28232.10273192493,0
46-60,Female,,627.095887768465,8721.008691189028,0
36-45,Male,101591.34703863795,535.0678566256603,11075.682104905016,1
26-35,Male,57502.989309086166,694.0848099372746,8494.653267323509,1
46-60,Male,25058.25946043306,553.5534119180995,4605.103605424457,0
46-60,Male,47685.83676205511,557.7391861859793,11206.004184963493,0
26-35,Male,,745.4084963981853,10543.427593278166,1
36-45,Female,46698.80042901228,554.2928080631831,4873.095825395587,0
36-45,Female,61534.140674701885,464.6844114458008,22401.086701140932,0
36-45,Male,74660.75612132889,699.8289187969197,19666.196809671743,0
26-35,Male,91721.08754423709,625.6909256415096,23308.55549250379,1
46-60,Female,52101.033678181084,632.5875903089507,7226.7428993183985,0
36-45,Female,23112.301729860632,624.839968531984,2732.957014566772,0
26-35,Male,47030.948389045676,668.5335951214981,19416.23602835117,0
26-35,Male,,589.7824606477545,7853.462751041043,1
18-25,Female,110349.06747822427,768.0891899652612,6551.606026133094,0
26-35,Female,45075.587368778986,531.9015615752481,4887.115544780662,1
36-45,Male,77363.61156415117,685.5899933341699,10718.665902967428,0
18-25,Male,69219.91919458364,701.3696803101267,47186.43978659774,0
26-35,Female,61202.92531126167,,8916.33603619433,0
36-45,Male,95345.90467517677,568.1012443777745,5586.775492074136,1
18-25,Female,43026.84067227646,,22506.21384209182,0
60+,Male,44909.59622033708,570.7311396786628,15340.471695313281,1
26-35,Female,59518.923825389975,601.4668847399546,2451.7538531169475,0
26-35,Male,43474.36562745654,720.9847169967798,22694.481218928726,0
26-35,Male,77188.52966672642,652.779298683122,73333.60306372144,1
26-35,Female,41915.20164286071,506.2285065896716,1668.318076454004,1
18-25,Male,67047.19838519479,789.7647315642812,4971.292674687685,0
36-45,Female,56949.12563805936,607.5991392976027,1368.1001835342477,1
60+,Male,66666.84170198243,617.7794168074867,12578.653171165146,1
26-35,Male,47578.16909076491,670.4627401861093,29504.822079420945,1
36-45,Male,50536.738849708236,700.0061437603258,14536.246965264065,0
36-45,Female,62818.4836004102,806.8883433033174,40684.25975778052,1
46-60,Male,66239.83201699817,517.1945480475442,25963.3246880179,0
26-35,Male,59748.48072682794,716.0761767140757,52141.5731560569,1
26-35,Male,140460.4422451206,709.4407755240062,33798.39565396936,1
26-35,Female,36484.0895073763,639.0268071300707,9678.338714239968,0
36-45,Female,57982.59176670844,712.9818955852978,14092.26247336722,1
46-60,Male,27260.266704720885,724.7419214109237,6667.8881368669,1
26-35,Male,72116.68702872182,539.4429772010396,11108.602252973169,0
26-35,Female,34282.03489033778,789.9813204704665,14037.187508623721,1
46-60,Male,52096.07411700586,525.2990197489487,12482.390139466404,0
46-60,Female,,559.1746975008981,39097.07054496071,0
60+,Female,68902.34996406389,629.0569861100723,10258.537349094511,0
36-45,Female,45415.30951749983,803.9952410549645,6338.0781410704785,1
26-35,Male,44460.08730328991,625.3394696197291,6662.907115195291,1
36-45,Female,122752.84616189981,647.4452887959352,22563.30554578145,1
36-45,Female,69029.09733785015,764.566288312365,4348.0783746572815,0
18-25,Female,45228.13256046498,625.9745485947622,11373.610288082993,0
36-45,Male,52816.724112398224,555.7250629655459,38638.33496245893,0
36-45,Male,136308.70418475184,616.6212131809349,16883.274842543582,0
26-35,Male,53232.13641335998,759.6633467044621,12585.68943947525,0
36-45,Female,42419.425650032,655.6691997644109,12981.384868940972,1
36-45,Female,42510.310476488296,804.4526607245008,5862.599156019635,1
60+,Male,45498.596554405754,709.0347941009724,6729.742979569445,1
18-25,Male,44478.05225731579,598.4152850885214,11428.37596815871,0
26-35,Male,31576.740733737817,654.0861043572063,16597.68362735944,0
36-45,Female,34128.90477310034,581.7425505486497,28524.538888870055,1
26-35,Female,39550.74511412884,596.5253575480984,14386.54241004072,1
36-45,Male,80481.73226154973,850.0,39427.52047240687,1
36-45,Male,49482.84665921438,731.4899608027049,48250.352486861106,0
26-35,Male,53982.713582399345,718.8878391205338,25240.718172281853,1
36-45,Female,112988.8039421159,600.1455747753549,35595.878100566064,0
36-45,Female,114405.40175705968,775.5667253024864,6047.675019633868,1
26-35,Female,51996.80370335135,737.953248143435,5327.518583826945,0
46-60,Male,,800.5297031486217,20219.01345908172,1
46-60,Female,38862.49179209405,796.649131871876,4568.920084059888,1
36-45,Male,84659.10013494987,531.6728569521982,10590.392750053934,1
36-45,Female,54049.00333645883,561.2128408584074,24759.227437292848,0
26-35,Male,49352.93690475052,569.6969747629091,41386.0166113667,1
46-60,Female,39861.5593004632,574.4847485334051,10901.192651163925,0
36-45,Female,40748.19387065783,675.8761891408312,7942.986076892053,0
36-45,Female,70265.00057700054,604.6557238323346,17263.8378868179,1
46-60,Female,31016.694384849812,815.8078832610015,5659.921179296342,1
26-35,Male,98462.82521059438,802.374390566531,11630.393517622604,1
46-60,Male,45847.57920261267,649.4830724736768,13274.497089720151,0
26-35,Female,55557.95715224055,806.4260972919832,13063.963044779726,0
26-35,Male,30684.441725457338,769.0507701792161,14339.923494880042,0
26-35,Male,59505.08385821091,613.9434752658193,6852.632167945614,1
60+,Male,,,7468.172522080337,0
46-60,Female,,632.5625292031416,7348.907863555915,1
36-45,Male,,,3655.2673966423517,1
36-45,Male,65437.38583013036,666.5204500116664,17561.49951747457,1
36-45,Male,40242.15704870772,657.1382629499799,27329.608703653837,1
46-60,Male,41954.460899441554,655.0414127119383,25261.785196836547,1
26-35,Female,80625.12407058706,691.8947793103332,10829.211297542082,1
26-35,Female,114616.4534130251,552.9982442333057,6982.733991751826,1
26-35,Female,68937.73675795483,682.9088222055766,24232.541862246664,1
36-45,Male,84487.28868593994,614.8307077586395,22273.17721244747,1
36-45,Female,81216.10644129578,665.998575989095,15897.807950394441,1
26-35,Female,121726.52469159997,726.5927876185751,53930.36745909606,1
18-25,Male,22588.696688909935,552.0480181423177,13080.261051873696,0
46-60,Female,83584.1735586966,627.4965077864344,10877.89484154629,1
18-25,Female,97916.27168919475,640.5172612776909,9702.57055583968,1
36-45,Female,30657.66976012309,608.8584822743487,3832.596672465148,1
60+,Female,38451.99687812397,721.9863596906366,22676.21759698398,1
26-35,Male,39128.58784262195,592.3689312959623,12278.581798051586,0
26-35,Male,41589.57865693659,605.5679680446129,20089.34779429091,1
36-45,Female,,593.2064693638348,58308.45582335237,1
46-60,Male,67595.81869727727,737.3644329151041,9773.193739306604,0
36-45,Male,92303.49870636906,610.6044710070227,2058.2122116759524,1
60+,Female,102812.11537323905,,19630.824640997896,1
18-25,Female,39382.958227346964,808.0564080984059,15267.589266537225,0
36-45,Male,39247.71483096457,644.0145263719531,7435.617430479262,1
36-45,Female,115602.27558385495,738.9648544026526,18357.85942815822,1
46-60,Female,82732.84559072852,783.7083267274502,25056.211906828736,1
26-35,Female,62406.98086485895,732.1753248032331,6264.863452684285,0
46-60,Male,75861.78444046152,648.6558947217808,10497.94193640546,1
36-45,Male,58988.51890222529,701.3686207198891,43538.59146418871,0
26-35,Male,77830.7862091931,547.0097125491724,7500.329613433584,1
26-35,Male,50613.147409212936,587.5965473480038,14091.623253582846,1
46-60,Male,68487.22203534361,601.6259854694465,1636.7552700876458,1
26-35,Male,28133.79986943561,829.2489696139426,4082.7399530917933,1
26-35,Male,42451.08931696508,584.9932388595787,15153.91203696685,1
26-35,Female,42680.37158176994,583.8018598990536,35681.59353915563,0
46-60,Male,49652.547801656365,566.4863215800813,4493.450874184557,0
36-45,Female,37674.67407933355,694.7849409544609,14180.899743336964,0
36-45,Female,45854.48019504146,661.4097114135106,9891.44649987864,0
26-35,Male,28079.441512920264,736.9407181621252,28637.446082289167,0
36-45,Female,78774.94261810316,703.7007732861883,5043.004708475837,0
36-45,Female,57454.191547912276,539.5688122620746,18846.115901886053,0
46-60,Male,25524.55467122948,585.4177783991704,7919.215686346275,1
46-60,Female,39441.94191604371,759.2262998620657,15969.411973900398,0
18-25,Male,70848.61621823444,633.7361404338556,14117.1386008581,0
36-45,Female,45637.6825888474,745.007345441441,10922.462643588175,0
18-25,Male,42257.167777346425,638.0255241667746,19579.717285070183,0
36-45,Female,57682.185509905416,572.5874857369183,13834.519867718767,0
26-35,Male,71096.88246117157,625.7391377866635,12013.123525716328,1
26-35,Female,,572.5560163560243,10045.36660431635,0
26-35,Male,78831.20820158826,604.755779007806,14215.365155504258,1
36-45,Female,40128.95245755817,666.0740565252197,15956.71206023123,0
26-35,Female,59339.829221523076,690.9284072295217,6055.282653684101,0
36-45,Male,58823.10092780688,522.7846941396562,10101.336387455809,1
26-35,Female,46003.23232236744,648.6105593992721,5743.6561375018755,0
18-25,Male,35888.42599935629,603.0707411552198,12940.58352589958,1
36-45,Female,51904.29006521325,598.126815283295,8317.643296988712,0
26-35,Male,134950.74709760878,660.6147695306462,24751.13234800964,1
26-35,Female,30307.863666343077,605.9638501848631,22883.732872437806,1
36-45,Female,139546.96769349644,760.5710395877339,6385.60264909247,1
26-35,Male,52582.540526005745,745.0449501000849,13335.089172311324,1
18-25,Male,60942.47762728643,744.5462635153632,22265.93616591964,1
26-35,Male,34774.67233466237,610.4071843607759,11611.524135176902,1
46-60,Female,40715.547122075586,573.0000932064543,7460.860090282511,0
36-45,Male,46562.23924416829,656.5623943510492,5575.164917829052,1
36-45,Female,35495.19146365427,637.9721306970986,26460.65123078435,0
36-45,Female,53935.33032619058,601.2941470061309,27506.304684365594,0
26-35,Male,48849.14008273347,555.941244266643,11312.254893502679,0
26-35,Female,151053.68330898788,646.6785624585543,24659.316703134973,1
36-45,Male,33423.445947091204,617.6744439798022,1246.1718062672064,0
26-35,Male,63028.68746857193,705.0677629630416,38640.01670179329,1
26-35,Female,67773.2694948267,703.2084841217184,11783.366009995387,1
26-35,Male,35060.82627572838,738.0639844338174,14964.279128662452,1
26-35,Male,84407.6864168008,549.256355849597,10338.042544175138,0
60+,Female,49061.82387603518,682.0846646154906,40805.24824167202,0
18-25,Male,17219.627987042993,591.8027435013063,5718.230599886842,0
36-45,Female,83276.76070113893,552.3668631351132,43458.783461892606,0
26-35,Female,34253.00434511185,615.7118210441032,18343.246301217412,1
60+,Male,35458.29609227683,735.4963984107694,21985.34497197125,1
26-35,Male,84453.05032239322,620.2145317143612,10266.447671180365,1
26-35,Female,50333.15372729889,775.236372796729,4691.110630820225,1
36-45,Male,94739.47881755675,693.9102812416266,28124.844551365328,1
36-45,Male,109653.76038366464,618.4727616815538,17139.25423425145,1
26-35,Female,43370.543560025595,742.8038743125127,39707.63504296513,0
26-35,Male,89021.32688927966,685.6317417691429,11441.231912867712,0
26-35,Female,41038.65060477812,575.3952489242636,9553.04180985504,0
26-35,Male,182874.96712706293,798.7042108464412,40557.280585641434,1
26-35,Male,42341.43759635324,670.7583058469181,61667.68517442316,0
26-35,Male,,651.5036953588393,13460.001856051558,0
26-35,Female,91298.99080803814,581.5573864075507,7315.817051101548,0
26-35,Female,70125.64993760342,744.363061408619,25550.817986118294,1
36-45,Female,42818.62366519645,691.3820341889045,10902.8941035685,1
60+,Male,55509.04470027606,700.3390544236192,21577.583639446457,0
36-45,Male,20398.281651761175,609.3974925179385,10857.151003084766,1
18-25,Male,66984.06399030505,716.7280457528054,46686.54164125042,0
18-25,Male,71311.1278829529,722.9450874856641,7634.314242170142,1
60+,Female,64007.12661684517,,19622.33485806064,0
26-35,Female,13539.233222908462,536.6407888255208,9036.60133170977,0
18-25,Male,31798.734661415987,696.5098447471139,10665.769187087892,1
36-45,Female,41190.153274270066,524.1322440315408,9608.039512325202,1
36-45,Male,69274.31396360516,662.1612622270223,24122.166122310333,1
36-45,Female,69194.00139613824,614.2203916170155,27852.84771315992,1
26-35,Male,54988.981292881195,747.4932168631137,20872.568484407497,0
18-25,Male,82258.56264389261,618.5724887386234,12254.067805468629,1
60+,Male,35842.1126603721,738.5818377603043,14945.17859506108,1
26-35,Male,81236.30262042332,608.863244450958,27396.683770222062,0
36-45,Female,75915.11236215229,729.9992804047689,28097.87612615147,1
36-45,Male,72314.31379979358,814.8273235069465,1552.7448192237332,1
36-45,Male,54665.04671610504,564.5562289307007,10745.284246673367,1
26-35,Female,149547.88363684475,673.3628577384726,11165.600721900479,1
26-35,Female,76618.80672866883,850.0,22820.215145346745,1
36-45,Female,36895.02762996578,655.3271061522337,12664.819947985488,0
46-60,Male,67788.83181502516,654.9430616183719,23750.211264234873,1
46-60,Female,87224.60072691794,713.0799157880816,5636.797607678241,1
26-35,Female,44620.367337952004,653.2864691275803,16449.38899542808,0
26-35,Male,103221.87983527695,513.4219204343558,27451.182456801096,0
46-60,Male,72476.4421993133,740.5829899871151,4107.187244816971,1
36-45,Male,18559.941068885175,489.7641268907846,99799.13296806952,0
46-60,Male,,616.6566679089326,34638.07350206038,0
26-35,Male,48873.24666555476,746.5940599325319,13374.198463054296,1
36-45,Male,78322.47730598492,621.4766057085772,6886.191917632611,1
36-45,Female,96000.37916963841,594.5042806028476,11613.597394301185,0
36-45,Female,,720.3411124133248,14286.093887531282,0
26-35,Female,137671.55855923958,581.910817053249,19006.381029994624,0
18-25,Female,54756.2369298806,552.2219424326437,44379.31136449709,0
